jam_criteria,jam_end_date,jam_name,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url
Overall||Tema - Importância do Tema||Tema - Criatividade no Uso do Tema||Gameplay - Fluxo||Gameplay - Escolhas Significativas||Arte - Qualidade da produção da arte||Arte - Direção de arte||User Experience - Facilidade de Uso||User Experience - Facilidade de Aprendizagem,2018-09-24 01:00:00,5ª Game Jam UNIVALI,27,0,14,2018-09-22 01:00:00,https://www.itch.io/jam/5-game-jam-univali
,2019-06-05 08:00:00,Homa Games EPIC Game Jam,27,0,5,2019-05-29 08:00:00,https://www.itch.io/jam/hg-game-jam-01
,2019-08-21 17:00:00,Monthly Game Jam #1,27,0,4,2019-08-01 17:00:00,https://www.itch.io/jam/monthly-game-jam-1
,2019-01-18 18:00:00,7D3D #3,27,0,5,2019-01-11 06:00:00,https://www.itch.io/jam/7d3d-3
Overall||Frustration||Unfairness||Confusion||Uncanny valley||Ear destruction||Bugs||Microtransactions,2019-08-25 16:00:00,Game Breaker's Toolkit Jam,27,63,15,2019-08-22 16:00:00,https://www.itch.io/jam/game-breakers-toolkit-jam
,2018-12-08 07:59:59,VGDC Fall 2018 game projects,28,0,25,2018-12-01 08:00:00,https://www.itch.io/jam/vgdc-fall-2018-game-projects
,2018-03-15 17:00:00,Weekly Game Jam - Week 35,28,0,6,2018-03-09 17:00:00,https://www.itch.io/jam/weekly-game-jam-35
,2018-10-01 06:59:59,Style Jam,28,0,4,2018-08-05 07:00:00,https://www.itch.io/jam/style-jam
Overall||Simplicity||audio||WOWIE||Laggy?||Game Design||Fun||Graphics||Inovation,2019-05-02 06:59:59,GameIt! Jam,27,6,7,2019-04-25 06:59:55,https://www.itch.io/jam/gameit-jam
,2017-10-19 16:59:59,Weekly Game Jam - Week 14,28,0,11,2017-10-13 16:59:59,https://www.itch.io/jam/weekly-game-jam-14
Gameplay||Theme||Creativity||Story||Code,2019-05-15 05:00:00,Enter the (Multi-User) Dungeon,27,27,4,2019-04-17 05:00:00,https://www.itch.io/jam/enterthemud2
NoRanksPlease?||Gameplay||Graphics||Audio||Theme||Innovation,2019-06-21 11:00:00,NotMoeJam #5 - Decay,27,3,2,2019-06-07 11:00:00,https://www.itch.io/jam/notmoejam-5
Overall,2019-06-02 07:05:06,Jam Orígenes,27,0,3,2019-05-27 05:00:00,https://www.itch.io/jam/jam-origenes
Like It!||Game Play||Graphics||Music,2019-08-11 03:59:59,RebootApalooza,27,18,7,2019-07-15 04:00:00,https://www.itch.io/jam/rebootapalooza
,2018-10-12 07:00:00,$50 Prize - Modd.io Game Jam Vol. 3,28,0,3,2018-09-28 07:00:00,https://www.itch.io/jam/50-prize-moddio-game-jam-vol-3
,2018-06-15 22:00:00,UoP GameJam 2018,28,0,21,2018-06-11 08:00:00,https://www.itch.io/jam/uopgamejam2018
,2019-06-15 04:00:00,Foxie Jam,28,0,7,2019-05-25 04:00:00,https://www.itch.io/jam/uwu
Overall||User Experience||Graphics||Audio||Originality||Theme,2019-03-20 22:00:00,Cactus Jam,27,10,4,2019-03-10 22:00:00,https://www.itch.io/jam/cactus-jam
,2018-11-07 01:59:00,Women Game Jam BR #2,28,0,19,2018-11-02 22:00:00,https://www.itch.io/jam/wgjbr-2
Roligt||Mustachkänsla||Minimalistiskt scope,2018-11-24 21:00:00,Kodsnacks Tvåveckorssylt,28,132,12,2018-11-12 04:00:00,https://www.itch.io/jam/kodsnacks-2veckorssylt
Overall||Gotta Go Fast||Uhhh... Meow?||Electric Fur||TEETH||Gangsta's Paradise||Nine Million Steps,2019-07-08 03:00:00,The Hedgehog: The Movie: The Game Jam,28,40,9,2019-06-08 03:00:00,https://www.itch.io/jam/the-hedgehog-the-movie-the-game-jam
,2018-04-02 12:30:00,Ceci n'est pas un jeu 2018,28,0,22,2018-03-31 12:00:00,https://www.itch.io/jam/ceci-nest-pas-un-jeu-2018
Gameplay||theme,2018-12-25 23:59:59,Chrismas Jam,28,24,9,2018-12-01 00:00:00,https://www.itch.io/jam/chrismas-jam
,2017-06-15 06:00:00,One resource jam 2017,28,0,8,2017-06-05 06:00:00,https://www.itch.io/jam/one-resource-jam
Overall,2019-01-30 23:00:00,Minecraft Jam,28,0,5,2019-01-09 23:00:00,https://www.itch.io/jam/minecraft-jam
,2017-06-24 01:59:59,#SampleJam,28,0,6,2017-06-11 02:00:00,https://www.itch.io/jam/samplejam
,2019-01-28 05:00:00,#notGGJ19,28,0,7,2019-01-25 23:00:00,https://www.itch.io/jam/notggj19
,2019-02-10 05:00:00,No downloads required,28,0,15,2018-11-24 05:00:00,https://www.itch.io/jam/no-downloads-required
,2018-10-19 04:00:00,Monster Mix and Mash Jam,28,0,9,2018-09-14 04:00:00,https://www.itch.io/jam/monster-mix-and-mash-jam
,2018-03-08 17:00:00,Weekly Game Jam - Week 34,28,0,10,2018-03-02 17:00:00,https://www.itch.io/jam/weekly-game-jam-34
,2018-04-08 22:00:00,Gamecodeur Game Jam #14,28,0,13,2018-03-29 22:00:00,https://www.itch.io/jam/gamecodeur-gamejam-14
,2017-08-01 12:00:00,New Jam City,29,0,8,2017-07-01 04:00:00,https://www.itch.io/jam/new-jam-city
Overall||Completeness||Creativity||Style,2017-05-08 03:59:59,CrazyCram Game Jam,28,10,5,2017-05-01 12:00:00,https://www.itch.io/jam/crazycram-jam
"Overall||Entertainment value (How engaging the entry is)||Bolt Graphs (Creative use of Bolt, Graph cleanliness, Graph simplicity)||Aesthetic",2018-10-07 04:00:00,Bolt Jam #2,28,0,9,2018-10-01 04:00:00,https://www.itch.io/jam/boltjam-2
Overall||Graphismes||Sons||Originalité||Jouabilité||Fun,2016-10-16 21:59:59,MakeAGameFrench 2016,28,173,14,2016-10-14 08:00:00,https://www.itch.io/jam/makeagamefrench2016
,2018-06-04 19:30:00,Qazi Jam 11,29,0,14,2018-06-01 19:00:00,https://www.itch.io/jam/qazijam11
,2017-07-16 21:00:00,Startit Game Jam #1,29,0,13,2017-07-14 17:00:00,https://www.itch.io/jam/startit-game-jam
,2019-04-08 22:00:00,YouTube Game Jam,29,0,13,2018-12-08 19:00:00,https://www.itch.io/jam/youtube-game-jams
overall||35ness (theme)||rawr (audio)||stripes (visual)||jungle (mechanics)||yarn (fun),2018-05-04 22:00:00,TigerJ(am),28,39,8,2018-04-27 04:00:00,https://www.itch.io/jam/tigerjam
,2018-06-01 05:00:00,Getting Weird With It Jam,29,0,11,2018-04-22 05:00:00,https://www.itch.io/jam/getting-wierd-with-it-jam
,2019-06-01 21:30:00,1# Mesa de Papelão,29,0,9,2019-05-18 15:30:00,https://www.itch.io/jam/1-mesa-de-papelao
Overall||Respect of the themes||Respect of the Constraint||Game Play||Game Design||Music||Sounds||Graphics,2018-08-27 06:00:00,Games Factory Jam 7,28,15,7,2018-08-24 18:00:00,https://www.itch.io/jam/games-factory-7
Gameplay||Grafik||Sound,2019-02-24 18:00:00,miniBeansJam 3,29,92,15,2019-02-22 18:00:00,https://www.itch.io/jam/minibeansjam3
,2017-05-01 00:00:00,Weekly Hour Game Jam - W17 2017,29,0,6,2017-04-24 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam---w17-2017
Overall||Control mechanics||Fun to play||Completion||Creativity,2017-07-24 14:30:00,FireTruck Game Jam (July 2017),29,35,9,2017-07-21 14:30:00,https://www.itch.io/jam/firetruck2
,2018-04-21 22:00:00,RPG Maker Games in 1 Hour,29,0,26,2018-04-14 16:00:00,https://www.itch.io/jam/rpgmaker1hour
Overall,2018-07-29 13:00:00,Kiwijam18,29,0,15,2018-07-20 12:00:00,https://www.itch.io/jam/kiwijam18
Overall||Overcoming the Minus Mechanic||Fun of Playing||Game's Potential,2018-12-31 22:00:00,The Minus Jam (Minus Mechanic Jam),29,33,5,2018-12-28 16:30:00,https://www.itch.io/jam/minus-mechanic-jam
Overall||Cryptocurrency Theme/Story||Gameplay||Blockchain or Related Technology,2018-04-12 03:59:59,Crypto Game Jam ($100 in prizes) - EXTENDED,29,5,5,2018-03-28 04:00:00,https://www.itch.io/jam/crypto
,2017-08-01 06:59:59,Moth (Bitsy Jam),29,0,17,2017-07-27 19:00:00,https://www.itch.io/jam/moth
,2019-02-24 14:00:00,Level One: JAM! 2019,29,0,21,2019-02-22 14:00:00,https://www.itch.io/jam/level-one-game-jam-2019
Overall||Hacking Theme||Gameplay||Originality,2016-08-12 05:00:00,Hack Jam 2016,29,14,2,2016-07-25 05:00:00,https://www.itch.io/jam/hack-jam-2016
Overall||Pixel Art||Fun||Mechanics||Fits the jams theme,2018-03-27 04:00:00,Pixel Weekend Jam #3,29,61,6,2018-03-23 15:00:00,https://www.itch.io/jam/pixel-weekend-jam-3
,2019-03-11 00:00:00,✧*Flower Jam*✧,30,0,13,2019-03-08 12:00:00,https://www.itch.io/jam/flower-jam
,2015-09-15 21:59:00,Oujevipo Contest #2 : KIDS,30,0,23,2015-08-14 22:00:00,https://www.itch.io/jam/oujevipo-contest-2--kids
Overall||Theme||Creativity||Technical Achievement||Polish||Entertainment||Bonus Points,2017-06-12 00:30:00,Game Creation Organization Online Jam Year 2,29,53,7,2017-06-10 00:00:00,https://www.itch.io/jam/game-creation-organization-online-jam-year-2
,2017-09-03 22:16:00,Sarasota Game Jam,30,0,8,2017-09-01 22:00:00,https://www.itch.io/jam/sarasota-game-jam
Overall||Fun||Art||Story||Originality,2019-06-26 22:00:00,Not a Jam!,29,0,22,2019-06-24 22:00:00,https://www.itch.io/jam/not-a-jam
Overall||Matches Theme||Enjoyment||Game Mechanics||Art||Music,2018-03-25 21:59:59,48 Secret Jam - March 2018,29,5,6,2018-03-23 22:59:59,https://www.itch.io/jam/48-secret-jam-march-2018
Overall||Gameplay||Theme||Innovation||Fun,2019-02-09 00:00:00,UDC Jam Week #3 - Destruction,29,84,8,2019-02-02 00:00:00,https://www.itch.io/jam/udc-jam-week-3
Overall||Respect of the themes||Respect of the Constraint||Game Play||Game Design||Music||Sounds||Graphics,2018-10-29 07:00:00,Games Factory Jam 8,29,76,15,2018-10-26 18:00:00,https://www.itch.io/jam/games-factory-8
,2018-01-14 20:00:00,7D3D #2,29,3,2,2018-01-07 20:00:00,https://www.itch.io/jam/7d3d-2
,2019-08-09 08:00:00,About Bloody Time: the menstruation game jam,30,0,6,2019-07-05 07:00:00,https://www.itch.io/jam/about-bloody-time-jam
Enjoyment||Originality||Instructions,2017-10-09 11:00:00,RPG Biz's RPG Maker Game Jam (Ca$h/Game Prizes),29,69,7,2017-09-18 11:00:00,https://www.itch.io/jam/rpg-bizs-rpg-maker-game-jam
Overall||Playability||Visual Impression||Audio||Innovation / Creativity||Theme / Concept||Overall Enjoyment,2018-03-26 15:00:00,Playmaker Game Jam 2018,29,90,13,2018-03-23 15:00:00,https://www.itch.io/jam/playmaker
Fun||Visuals||Audio||Use of Theme,2018-03-01 08:00:00,Shacknews Slow Jam,29,109,8,2018-02-01 08:00:00,https://www.itch.io/jam/shacknews-slow-jam
Overall||Creativity||Theme||Polishing||In-Game Mechanics||How well does this submission fit the theme?,2018-06-08 14:00:00,Tief 5 Day Jam 2018 (With Prizes!),30,30,5,2018-06-03 23:00:00,https://www.itch.io/jam/5-day-jam-2018
Overall||Game idea||Theme,2019-09-02 14:40:00,30 min jam,30,9,2,2019-09-02 14:00:00,https://www.itch.io/jam/30-min-jam
,2017-10-09 18:00:00,Sputnik Jam,30,0,10,2017-10-06 18:00:00,https://www.itch.io/jam/sputnikjam
,2016-08-15 13:00:00,Enbyjam,30,0,4,2016-08-06 01:00:00,https://www.itch.io/jam/enbyjam
,2018-10-23 19:00:00,October T-Shirt Jam! ( Win ya'self a shirt! ),30,0,5,2018-10-18 19:00:00,https://www.itch.io/jam/october-t-shirt-jam-win-yaself-a-shirt-
,2019-09-01 06:59:59,Buddy Jam 9,30,0,4,2019-08-01 07:00:00,https://www.itch.io/jam/buddy-jam-9
,2019-09-29 22:00:00,Indie Galactic Space Jam 2019,30,0,19,2019-09-27 21:00:00,https://www.itch.io/jam/indie-galactic-space-jam-2019
Overall||Graphics||Audio||Fun||Technical||Theme||Speedrun Potential,2018-11-12 19:00:00,Speedrun Game Jam (Prizes!),30,0,11,2018-11-09 19:00:00,https://www.itch.io/jam/speedrun-game-jam
,2018-07-09 11:00:00,The Krass-N.G. Jam 5!,30,0,12,2018-07-06 11:00:00,https://www.itch.io/jam/krassjam5
Overall||Graphics||Sound||How well does it fit the given theme||How polished it is,2019-04-07 21:00:00,Cult of Jabrils Gamejam,30,27,5,2019-04-05 22:00:00,https://www.itch.io/jam/cojgamejam
Overall,2018-11-05 06:00:00,Seattle Indies Game Jam 2018,30,0,23,2018-11-03 01:00:00,https://www.itch.io/jam/seattle-indies-game-jam-2018
,2019-07-23 04:00:00,KBGames 18 Card Strategy Jam,30,0,14,2019-07-16 04:00:00,https://www.itch.io/jam/kbgames-18-card-strategy-jam
,2018-11-25 16:35:00,Retro Jam 2018,30,0,12,2018-11-24 10:00:00,https://www.itch.io/jam/retro-jam-2018
Overall||Graphics||Sound||Performance||Entertainment,2017-01-14 23:00:00,New Year Jam,30,0,5,2016-12-31 23:00:00,https://www.itch.io/jam/new-year-jam
,2015-02-28 23:00:00,Train Jam 2015,30,0,29,2015-02-26 19:00:00,https://www.itch.io/jam/train-jam-2015
,2019-05-12 16:00:00,Conlang Jam,30,0,1,2019-04-13 16:00:00,https://www.itch.io/jam/conlang-jam
Overall||Immersion - Do you get lost in the experience?||Engagement - Does it hold your attention?||Replayability - Would you start over and still have fun?||Authenticity - Does it feel like a city simulator?||Aesthetic - Are the sound and graphics appropriate or pleasing?,2016-05-16 07:00:00,CITY SIM JAM 2016,30,54,10,2016-05-01 07:00:00,https://www.itch.io/jam/citysimjam2016
Overall||Gameplay||Sound/music||Visuals||Story,2018-04-21 03:59:59,Bleeding Tapes Game Jam #1,30,9,3,2018-04-07 03:59:59,https://www.itch.io/jam/bleeding-tapes-game-jam-1
,2018-05-17 17:00:00,Weekly Game Jam - Week 44,30,0,9,2018-05-11 17:00:00,https://www.itch.io/jam/weekly-game-jam-44
,2016-06-30 07:00:00,In SPACE! Jam,30,0,3,2016-03-01 08:00:00,https://www.itch.io/jam/in-space-jam
Overall||Overall Loveliness||Your own score,2017-02-06 08:00:00,Love Jam,30,59,9,2017-02-03 08:00:00,https://www.itch.io/jam/love-jam
,2018-11-11 14:00:00,Perpignan Game Jam,30,559,15,2018-11-09 17:00:00,https://www.itch.io/jam/perpignan-game-jam
Overall||Gameplay||Visuals||Audio||How much do you enjoy the game overall?||How well does the game fit the theme,2019-08-26 09:00:00,Trijam #33: Do you dare to try?,30,58,10,2019-08-23 09:00:00,https://www.itch.io/jam/trijam-33
Overall||Interesting||Fun||Art||Music,2018-08-31 06:00:00,RPG Gamejam,30,0,3,2018-07-01 06:00:00,https://www.itch.io/jam/rpggamejam2656689486
,2019-10-01 04:00:00,NoJam,30,0,6,2019-09-13 04:00:00,https://www.itch.io/jam/nojam-2019
"Overall||Followed the Theme||You could play the game for AT LEAST 1 minute||The game was interesting and caught your attention||Had good, interesting, or new and working mechenics||The game overall was fun",2017-02-20 07:59:59,One Week Jam,30,10,7,2017-02-12 08:00:00,https://www.itch.io/jam/one-week-jam
Creativity||Visual||Narrative||Originality||Gameplay||Concept||Music,2019-03-23 00:00:00,Science Fiction,30,9,2,2019-03-02 00:00:00,https://www.itch.io/jam/science-fiction
,2018-12-22 05:59:59,Midweek Bullet Jam,31,0,8,2018-12-18 06:00:00,https://www.itch.io/jam/midweek-bullet-jam
,2018-08-24 18:15:00,Student Gamejam X,31,0,21,2017-11-16 23:00:00,https://www.itch.io/jam/student-gamejam-x
Adventure Feel.||Creativity.||Overall Game Quality.||Conveyment of Story Through Text.,2019-08-19 03:59:59,THE TEXT-BASED ADVENTURE GAME JAM,30,33,12,2019-08-06 04:00:00,https://www.itch.io/jam/the-text-based-adventure-game-jam
,2018-11-01 18:00:00,Weekly Game Jam - Week 68,31,0,10,2018-10-26 17:00:00,https://www.itch.io/jam/weekly-game-jam-68
,2018-03-01 17:00:00,Weekly Game Jam - Week 33,31,0,12,2018-02-23 17:00:00,https://www.itch.io/jam/weekly-game-jam-33
,2017-04-23 04:00:00,Indie Bits Jam,31,0,8,2017-03-20 04:00:00,https://www.itch.io/jam/indie-bits
,2016-09-22 19:35:00,ROM Game Jam 2016,31,0,21,2016-09-16 19:00:00,https://www.itch.io/jam/rom-game-jam-2016
Overall,2014-09-15 04:59:59,Gamemaking Frenzy: BARFCADE,30,0,32,2014-08-30 05:00:01,https://www.itch.io/jam/barfcade
Overall||Graphics||Sound and Music||Controls||Gameplay||Fun||Theme,2016-04-25 13:59:59,Manifold Game Jam,30,5,5,2016-04-21 14:00:00,https://www.itch.io/jam/manifold-game-jam
,2017-12-29 16:59:59,Weekly Game Jam - Week 24,31,0,5,2017-12-22 16:59:59,https://www.itch.io/jam/weekly-game-jam-24
"Unique||Bizarre||Should have been sunk to the bottom of the sea.||Works! (As in, no glitches)||Has an actual game plot.",2019-07-24 07:00:00,Dusty Old Junk,31,2,12,2019-06-19 07:00:00,https://www.itch.io/jam/dusty-old-junk
,2019-01-08 05:59:59,Low Effort Winter Jam,31,0,8,2019-01-01 06:00:00,https://www.itch.io/jam/low-effort
,2017-12-28 23:59:59,Quelque Chose Jam,31,0,19,2017-12-25 23:00:00,https://www.itch.io/jam/quelque-chose-jam
,2017-12-25 15:00:00,Jam de l'Avent 2017,31,0,34,2017-11-30 23:00:00,https://www.itch.io/jam/jam-de-lavent
Adherence to theme||Fun/Interesting  to play||Graphics||Sound,2019-04-15 21:30:00,Limit Keeper Jam,31,10,8,2019-04-08 14:00:00,https://www.itch.io/jam/my-limit-is-my-strength-jam
Overall||Graphics||Art||Sound||Story||Gameplay||Performance||Code Quality,2017-07-31 07:00:00,(Golang) Gopher Game Jam,31,4,4,2017-04-20 07:00:00,https://www.itch.io/jam/gopher-jam
,2017-11-21 13:30:00,Huuuge Game Jam 2017,31,0,23,2017-11-18 13:00:00,https://www.itch.io/jam/huuuge-game-jam-2017
Theme||Fun||Visuals||Music||Story,2019-03-08 12:00:00,Retro Jam,31,7,6,2019-03-01 07:00:00,https://www.itch.io/jam/retro-jam-80s
Overall||Gameplay / Mechanics||Theme-ness (use/application of theme)||Art / Visuals||Sound / Music||Writing / Story,2016-06-18 19:15:00,Galway Game Jam 6,31,52,8,2016-06-18 08:00:00,https://www.itch.io/jam/galwaygamejam6
,2017-11-26 14:30:00,PGG Jam - All Play: Accessibility Vol. 2,31,0,22,2017-11-24 15:00:00,https://www.itch.io/jam/pgg-jam-all-play-accessibility
,2017-08-31 21:00:00,4ª Game Jam Santa Maria,31,0,7,2017-08-25 18:00:00,https://www.itch.io/jam/4gjsm
,2017-08-07 02:00:00,Seattle Indies Game Jam,32,0,18,2017-08-05 01:30:00,https://www.itch.io/jam/seattle-indies-game-jam
,2018-03-29 16:00:00,Weekly Game Jam - Week 37,32,0,11,2018-03-23 17:00:00,https://www.itch.io/jam/weekly-game-jam-37
,2019-02-05 05:00:00,☔⁽ᵘᵐᵇʸ⁾🐝 jam,32,0,6,2019-01-05 05:00:00,https://www.itch.io/jam/umby-jam
How well are fish implemented into this entry?||Fun factor rating,2017-09-05 07:00:00,The Fish Jam!,31,7,2,2017-09-02 07:00:00,https://www.itch.io/jam/fish-jam
,2018-09-10 03:30:00,Indie Galactic Space Jam 2018,32,0,23,2018-09-07 04:00:00,https://www.itch.io/jam/indie-galactic-space-jam-2018
,2017-11-10 06:59:59,Accessajam,32,0,5,2017-11-03 05:00:00,https://www.itch.io/jam/accessajam
,2019-09-05 06:59:59,Echo (Bitsy Jam),32,0,13,2019-08-28 07:00:00,https://www.itch.io/jam/echo-bitsy
,2019-01-21 02:00:00,FICTIONS INTERACTIVES - mini-jam,31,220,21,2019-01-18 18:00:00,https://www.itch.io/jam/fictions-interactives
Gameplay||Grafik||Sound,2018-09-09 17:00:00,miniBeansjam 2,31,141,15,2018-09-07 17:00:00,https://www.itch.io/jam/minibeansjam2
,2018-06-30 19:00:00,7ª Game Jam Santa Maria,32,0,9,2018-06-22 17:00:00,https://www.itch.io/jam/7gjsm
,2018-05-10 03:59:59,April Alchemy: Tabletop RPG Jam,32,0,8,2018-04-01 04:00:00,https://www.itch.io/jam/april-alchemy-tabletop-rpg-jam
,2019-04-28 16:02:04,Siberian Game Jam 2 — Novosibirsk LDJAM #44 Gathering,32,245,16,2019-04-27 07:00:00,https://www.itch.io/jam/sibgamejam-2
Overall||Matches Themes||Enjoyment||Game Mechanics||Art||Music||Creativity,2018-11-18 22:59:59,48 Secret Jam - November - 2018,32,41,9,2018-11-16 22:59:59,https://www.itch.io/jam/48-secret-jam-november-2018
Overall||Innovation||Gameplay||Sticking to theme,2016-07-14 22:00:00,Move only right,32,25,7,2016-06-30 22:00:00,https://www.itch.io/jam/move-only-right
Overall||AMAZING||Ok||Good||Bad||Horible||What is This?,2017-03-29 19:38:37,2D Platformer,32,25,11,2017-03-09 00:00:38,https://www.itch.io/jam/2d-platformer
Overall||Game design||Theme adherence||Engagement||Creativity,2019-09-15 19:00:00,Talkative Server World Wide Jam #1,32,44,7,2019-09-13 18:00:00,https://www.itch.io/jam/tsww-jam-1
Overall||FUN!||Design||Mechanics||How does the game fit the theme(s) ?,2018-07-16 18:00:00,Fire Jam #3,32,50,6,2018-07-11 18:00:00,https://www.itch.io/jam/fire-jam-3
,2017-11-22 04:00:00,Sheridan Strike Jam,33,0,4,2017-10-16 04:00:00,https://www.itch.io/jam/sheridan-strike-jam
Overall||Enjoyment||Visual||Audio||Theme||Overall,2018-10-19 22:00:00,TigerJ's OctoBear JAM 2018,32,51,8,2018-10-12 22:00:00,https://www.itch.io/jam/octobear-jam-2018
Storage efficiency||Fun||Amount of content||Polish,2017-10-26 10:12:12,32-MB Game Jam,32,14,7,2017-10-12 10:12:12,https://www.itch.io/jam/32-mb-game-jam
Overall||Avis général||Respect du thème,2017-01-01 17:00:00,Gamecodeur #3,32,132,19,2016-11-15 17:00:00,https://www.itch.io/jam/gamecodeur-3
,2016-08-18 06:59:59,Summer Slow Jams 3: Alternative Control Schemes or Tabletop Game,33,0,13,2016-08-06 02:00:00,https://www.itch.io/jam/2016-summer-slow-jams-3
Overall||Creativity||Graphics||Animations||Level Design||Sound/Music Design||Gameplay,2018-07-25 04:00:00,The Dave Microwave Game Jam,32,0,2,2018-07-15 04:00:00,https://www.itch.io/jam/the-dave-microwave-game-jam
Overall||General||Art||Sound||Bug-Free,2016-11-20 03:00:00,12 Hour Jam,32,70,10,2016-11-19 15:00:00,https://www.itch.io/jam/12-hour-jam
,2017-06-11 10:15:00,No More Sweden 2017,32,269,25,2017-06-09 13:00:00,https://www.itch.io/jam/no-more-sweden-2017
,2015-09-08 21:59:59,BBQ Game Jam'15,33,165,30,2015-09-05 12:00:00,https://www.itch.io/jam/bbqgamejam15
Pixel Art||Music / Sounds||Gameplay||Should this game be continued?,2018-04-12 14:00:00,Pixel Jam,33,44,7,2018-04-02 14:00:00,https://www.itch.io/jam/pixel-jam-fws
,2017-12-31 07:59:59,December Rainbow Jam,33,0,2,2017-12-17 08:00:00,https://www.itch.io/jam/december-rainbow-jam
,2018-11-27 14:00:00,BUG Fall Jam 2018,33,0,24,2018-11-23 16:00:00,https://www.itch.io/jam/bug-fall-jam-2018
Overall||Graphics||Overall,2016-07-21 09:00:00,Handmade Graphics Game Jam,33,12,3,2016-07-01 09:00:00,https://www.itch.io/jam/handmade-graphics-game-jam
